sedalea,sedaleaname,subject,grade,year,stateabb,cs_mn_all,tot_asmt_all,cs_mn_asn,tot_asmt_asn,cs_mn_blk,tot_asmt_blk,cs_mn_hsp,tot_asmt_hsp,cs_mn_wht,tot_asmt_wht,cs_mn_ecd,tot_asmt_ecd,cs_mn_nec,tot_asmt_nec
625130,Modesto City Elementary,rla,5,2017,CA,-.6477504394452482,1777,-.4659736938732111,85,,,-.7265021293690009,1276,-.2385602832106899,264,-.7476196754524914,1550,.1577795488044475,227
625130,Modesto City Elementary,rla,5,2018,CA,-.5641793055983438,1758,-.2184887969561675,85,-.8894227383872272,29,-.6460480698248814,1201,-.2282926751975991,288,-.637369543415643,1574,.1875434426039325,184
625130,Modesto City Elementary,rla,5,2019,CA,-.6270692679511002,1747,-.2635848336912371,101,-.7642647070312277,50,-.75728723632068,1172,-.1849243617396291,270,-.7121615120025196,1518,.0224369404825441,229
629610,Palo Alto Unified,rla,3,2009,CA,.7079037887307617,795,.9952050923028272,269,,,-.2528572504432789,85,.7819247274566513,383,-.5466884965668755,73,.8221070106970845,722
629610,Palo Alto Unified,rla,3,2010,CA,.7200843158163737,865,.9311480986490397,246,-.3116194160657372,21,-.2177745234857089,103,.7801500497017189,398,-.5255080144498583,73,.8159445105007076,792
629610,Palo Alto Unified,rla,3,2011,CA,.670448807349891,880,.9178210533056855,298,.122277019736302,28,-.2661196416469954,88,.6806664366396445,442,-.7204687896258203,76,.7581907981385698,804
629610,Palo Alto Unified,rla,3,2012,CA,.6362455823507479,973,.8729909791881136,339,.0002950862334823,21,-.3894380124142562,96,.6389343340741821,460,-.5195805605556388,91,.7290355868541034,882
629610,Palo Alto Unified,rla,3,2013,CA,.7403823326592519,988,1.092828354678439,327,.5948373081370018,22,.0989103665869291,131,.7021414119251932,444,-.3204099033138729,92,.8430195721480722,896
629610,Palo Alto Unified,rla,3,2015,CA,.9958000049998957,926,1.348814532696656,310,-.3510201003577531,25,.1399026865664064,119,.9557687588929502,364,-.1384263666533438,92,1.093593105603585,834
629610,Palo Alto Unified,rla,3,2016,CA,.8060228079563253,891,,,,,-.0224131707458784,107,.8864290624788455,368,,,.9326944574076865,803
629610,Palo Alto Unified,rla,3,2017,CA,.7445188427148233,831,.9807416966069177,323,,,-.1989549095904018,113,.8143109874491377,291,,,.8908058729768321,727
629610,Palo Alto Unified,rla,3,2018,CA,.7005771939934513,823,.8558401082957758,282,,,-.0702348986917079,120,.8007391243694695,309,-.293346993488388,104,.8004345190931915,719
629610,Palo Alto Unified,rla,3,2019,CA,.6925962469278557,792,1.017587983674284,282,,,-.3456091855994763,123,.7003673015366579,254,,,.8461647834614695,677
629610,Palo Alto Unified,rla,4,2009,CA,.9403114845342266,798,,,,,,,,,-.4136292717002654,67,.9628283603148939,731
629610,Palo Alto Unified,rla,4,2010,CA,.8064417509311573,823,1.095142413564988,262,,,-.034312594887627,87,.7680615841746732,353,-.3845803200960404,70,.9138764226434698,753
629610,Palo Alto Unified,rla,4,2011,CA,.8751008195274844,901,1.383570841640263,300,.2031518455045047,25,-.0266127058507409,88,.889237290966351,475,-.1204627283942005,93,.9531618460837042,808
629610,Palo Alto Unified,rla,4,2012,CA,1.065347953468519,918,1.215272050662826,320,.382121166922046,24,.0449126225182999,99,1.155028971416386,430,-.2592657368448169,78,1.223956889354657,840
629610,Palo Alto Unified,rla,4,2013,CA,.8107018973258957,1003,1.41500973980061,343,-.0151282186638516,21,-.0847177694673508,97,.8525917619493869,480,-.2492110950711234,88,.9211829246831806,915
629610,Palo Alto Unified,rla,4,2015,CA,1.115113260710182,1001,1.424369293118595,408,,,.1672683569986097,135,1.002073052961735,382,-.2363784012042948,101,1.16273781624406,900
629610,Palo Alto Unified,rla,4,2016,CA,.9794489771557454,936,,,,,.2165344474581651,120,.9182782214763677,370,,,1.055692687396119,843
629610,Palo Alto Unified,rla,4,2017,CA,.8584293432885252,904,,,,,.0701602212027959,110,.9075994275750999,373,-.3408662628833604,92,.9848925625712319,812
629610,Palo Alto Unified,rla,4,2018,CA,.8120299442418224,847,,,,,-.1634994912724955,119,.7634775449020063,295,-.3132598158941644,114,.9403493062609191,733
629610,Palo Alto Unified,rla,4,2019,CA,.8271280543046506,842,1.067757455518553,303,,,.1258719507567112,121,.7936223044152626,308,-.1145114356989919,105,.9254962443258178,737
629610,Palo Alto Unified,rla,5,2009,CA,1.045740215117175,869,1.378313022350073,267,-.0969980925814007,31,-.2650291745871257,78,1.088932905613408,450,-.5150428950351459,74,1.107312372614139,795
629610,Palo Alto Unified,rla,5,2010,CA,.9783079850378333,859,1.425625658469283,271,,,-.0052159508766187,97,.9860171860789801,360,-.3006653761997266,65,1.012591520373793,794
629610,Palo Alto Unified,rla,5,2011,CA,1.04732073504204,876,1.396220788591638,316,,,.0162784555244189,85,1.012906608343841,434,-.0416315078060448,83,1.110277466551565,793
629610,Palo Alto Unified,rla,5,2012,CA,.9312561458754056,941,1.387130303674608,322,.0647913188732921,24,.1535752988448524,92,.8504681079221663,456,.0692879215632878,99,1.056501306346,842
629610,Palo Alto Unified,rla,5,2013,CA,.9027122766103782,949,1.18802725239047,332,.1575520396626434,30,.1362939266062314,92,.9056309736570547,444,-.2271743937849047,81,1.009213695551447,868
629610,Palo Alto Unified,rla,5,2015,CA,1.084712236584404,995,1.361394467929734,357,,,.2250506243011971,124,1.065710371463878,429,-.1090658463339909,88,1.158302389025851,907
629610,Palo Alto Unified,rla,5,2016,CA,1.13411950461751,1039,1.558872020585246,426,,,.2231386492652618,138,.9785913552835366,390,,,1.210993959325441,942
629610,Palo Alto Unified,rla,5,2017,CA,1.031644067716797,946,1.45277359210782,329,,,.0929795129070677,124,.9343578812943582,364,-.4211096623288035,89,1.122786185892665,857
629610,Palo Alto Unified,rla,5,2018,CA,.8463921871995219,898,1.004048705543677,284,,,-.0901481046385551,104,.9035294420157722,356,-.2859665385552802,99,.9822746928902937,799
629610,Palo Alto Unified,rla,5,2019,CA,.8674636737027596,867,1.135409076261872,353,,,-.1488106680859451,122,.8746281186059393,295,-.2848481784106183,113,.993026553315934,754
635250,Sanger Unified,rla,3,2009,CA,-.0679710038209337,787,-.1731110930740263,95,,,-.1344835264794241,538,.2219633855687069,133,-.2034968325223133,602,.3876181993534603,185
635250,Sanger Unified,rla,3,2010,CA,-.0027107799792759,802,.0090927989775474,79,,,-.0733732193921661,576,.4367176791663625,125,-.1169796305333607,636,.4174411393711012,166
635250,Sanger Unified,rla,3,2011,CA,-.0618577212893246,821,-.1169515480715626,100,.0995654970013153,22,-.1725650978447744,539,.3844228489985302,136,-.1912200852658699,627,.4058980763868318,194
635250,Sanger Unified,rla,3,2012,CA,-.0821924686507535,880,-.1006026093359979,102,-.1105571071035395,20,-.2031227012524338,616,.5259686356977712,124,-.2806752164285286,672,.5694222378059618,208
635250,Sanger Unified,rla,3,2013,CA,-.048619729324711,847,.0664056111558479,87,,,-.1495192473304423,570,.3059601277196936,157,-.160595037126256,621,.2794030186735152,226
635250,Sanger Unified,rla,3,2015,CA,-.169794375102052,913,-.027990383770996,96,,,-.2870639269400038,642,.6263078929703747,125,-.3340635150078681,698,.4295849424044454,215
635250,Sanger Unified,rla,3,2016,CA,-.1280630737704106,920,.1964877895302071,79,,,-.2799689899960758,638,.325117491454222,152,-.3043233803262942,673,.382937598584987,247
635250,Sanger Unified,rla,3,2017,CA,-.0600727859678189,947,.0095081045377562,99,,,-.1924465278301402,638,.4077019554858635,140,-.2359310554256097,675,.3563613848023224,272
635250,Sanger Unified,rla,3,2018,CA,.1299542339335474,891,.4642511563092167,102,,,-.0164685661467039,592,.5607239805971712,127,-.0416931209785808,660,.6763318444050159,231
635250,Sanger Unified,rla,3,2019,CA,.0660466276754858,968,.1869012977685897,90,,,-.0325318602917945,656,.3929823132832387,134,-.0882147069177897,692,.4815368388261723,276
635250,Sanger Unified,rla,4,2009,CA,-.1976388014910172,750,-.1416746012970018,81,,,-.2871740827580933,523,.1456200877824881,121,-.3522508100681678,554,.1981907555617426,196
635250,Sanger Unified,rla,4,2010,CA,-.2016733906425057,812,-.0723628231045813,99,,,-.2991496874741003,538,.0203799417375453,148,-.3285795501349635,640,.2565277152462489,172
635250,Sanger Unified,rla,4,2011,CA,-.2103987246848948,842,-.0607007645615226,89,,,-.3162023497471403,603,.3015809259324277,125,-.3267089375082628,682,.3577700574511761,160
635250,Sanger Unified,rla,4,2012,CA,-.240972374292277,826,-.0955122716999299,118,-.114233013386724,21,-.4142958837955465,543,.2770126456749888,133,-.4368825676602737,632,.5610760278560186,194
635250,Sanger Unified,rla,4,2013,CA,-.1192568287382545,880,.124494657689596,99,,,-.2601931291216656,623,.6192961083412211,123,-.2552682334514972,672,.3543861785260915,208
635250,Sanger Unified,rla,4,2015,CA,-.1706876443537309,902,.1754196492361969,91,,,-.283544735200462,636,.0716183645512199,142,-.2923931624527404,690,.2588561445570977,212
635250,Sanger Unified,rla,4,2016,CA,-.1480581216771888,937,-.0401770553321091,100,,,-.2792559257897867,665,.6946857068777096,121,-.3357327656590733,694,.459801337557732,243
635250,Sanger Unified,rla,4,2017,CA,-.095269816469598,937,.2769935849136971,81,,,-.2574632625747558,658,.2943396961877625,155,-.2577862481269126,680,.4037894361840289,257
635250,Sanger Unified,rla,4,2018,CA,-.064622347891202,980,-.0565843530842845,106,,,-.1626693064079537,657,.3131978277428663,150,-.1987258733385799,724,.3402708725203765,256
635250,Sanger Unified,rla,4,2019,CA,.0797632968818366,913,.398559061751013,110,,,-.0654227107575109,598,.4962598990528571,125,-.0816915277930798,665,.5118823137644272,248
635250,Sanger Unified,rla,5,2009,CA,-.2589009137736781,812,-.1142833750712368,84,,,-.3880758846258157,556,.202430641831661,143,-.4139848753563615,597,.2041987650868361,215
635250,Sanger Unified,rla,5,2010,CA,-.3432500857279293,803,-.1097539126316962,85,,,-.4811383141625033,551,.0878991489502606,141,-.4871529031682305,626,.1565000322807253,177
635250,Sanger Unified,rla,5,2011,CA,-.2723836429853727,829,-.1356049874739965,95,,,-.3936526750973872,559,.0389346746346126,140,-.4034299045326161,653,.2006632336965662,176
635250,Sanger Unified,rla,5,2012,CA,-.2038022466490265,841,.0219290482882361,94,,,-.323794898458364,604,.2355556696045731,122,-.3270542932158536,671,.3032244304566068,170
635250,Sanger Unified,rla,5,2013,CA,-.1788118596149893,833,.0715239740347379,115,-.2860600098449544,21,-.3185064429335375,554,.254848331718159,134,-.3253363119866142,626,.3262280491500715,207
635250,Sanger Unified,rla,5,2015,CA,-.2856334533978271,851,.1427906056425604,98,,,-.4937149432628585,578,.141534186899073,140,-.4647717180368971,646,.2797085864796564,205
635250,Sanger Unified,rla,5,2016,CA,-.1879157509501628,906,-.0277334784392662,95,,,-.2820045634861577,639,,,-.3080637216751785,683,.1899229317438796,223
635250,Sanger Unified,rla,5,2017,CA,-.0976495416658525,954,.0525303484542392,103,,,-.2345859745910401,674,.5557657797902217,132,-.256936573683635,709,.4033020314999169,245
635250,Sanger Unified,rla,5,2018,CA,-.1634369129802872,969,.1302939135089809,91,,,-.2825760181773344,685,.2104985608754167,148,-.3114003864097543,733,.3449453471388757,236
635250,Sanger Unified,rla,5,2019,CA,-.1516113292368255,975,-.086824564144206,106,,,-.2653472744475044,661,.3482655665757559,134,-.2789274992316742,694,.1920003094701089,281
641280,Walnut Valley Unified,rla,3,2009,CA,.3866062827779109,896,,,,,,,,,-.094713535816176,103,.4315282090149824,793
641280,Walnut Valley Unified,rla,3,2010,CA,.4142599166193119,905,,,,,,,,,.0506202118937521,149,.484253701066229,756
641280,Walnut Valley Unified,rla,3,2011,CA,.5226123168167787,831,,,,,,,,,.1238449911458809,131,.5909456498088226,700
641280,Walnut Valley Unified,rla,3,2012,CA,.4376954535914471,813,.6398411033373029,499,-.1371819497616522,25,.0341359278352713,197,.2588012243179093,89,-.0580583513190792,132,.5202545079124391,681
641280,Walnut Valley Unified,rla,3,2013,CA,.4433992726817731,818,.7137997119272417,490,,,-.071274150920785,209,.1987948614401468,76,-.1768696900143379,166,.598329428698537,652
641280,Walnut Valley Unified,rla,3,2015,CA,.5224168018672145,882,.8365011259484053,500,,,.0447384221206337,249,.321721545947528,78,-.03270157867945,153,.6213675864963639,729
641280,Walnut Valley Unified,rla,3,2016,CA,.7102714944776289,900,.9498174463725539,565,,,.2285755754018416,227,.4136416340665177,55,.331257190066734,149,.7854420105181459,751
641280,Walnut Valley Unified,rla,3,2017,CA,.6721995216850348,853,.9590342662780846,512,,,.0521370543541192,217,.462879758548971,58,.0975230550298955,161,.8093677553844397,692
641280,Walnut Valley Unified,rla,3,2018,CA,.6304943165409079,846,.8263596192557402,547,,,.1548195628608856,192,.3370757369141531,48,.4243204659667144,190,.6779415504564131,656
641280,Walnut Valley Unified,rla,3,2019,CA,.6606166895604985,856,.8836445394364711,559,,,.1059980882643408,198,.434227762872215,43,.222909620201552,195,.7896013290683913,661
641280,Walnut Valley Unified,rla,4,2009,CA,.4478244976585612,900,,,,,,,,,-.1335168149521634,113,.5287633798597667,787
641280,Walnut Valley Unified,rla,4,2010,CA,.4775692465199805,967,,,,,,,,,.0334842281042497,170,.5721844982202784,797
641280,Walnut Valley Unified,rla,4,2011,CA,.6079994916493658,975,,,,,,,,,.1654062157340206,159,.7052381703428359,816
641280,Walnut Valley Unified,rla,4,2012,CA,.6443420708907345,906,1.081244854435951,574,-.0130616279026951,25,-.0869479297245732,197,.4260608864202122,106,.2428956097170788,136,.7192511850647191,770
641280,Walnut Valley Unified,rla,4,2013,CA,.5628977815478357,872,.9944314072688812,540,,,.0679945111715927,210,.2411970697610285,75,-.0374881741194758,171,.7538429932955656,701
641280,Walnut Valley Unified,rla,4,2015,CA,.6378667775509943,868,.8863794682991141,539,.1559064813474791,21,.0823982321978723,218,.5009692242082049,60,.2974285597898569,148,.6972180475728008,720
641280,Walnut Valley Unified,rla,4,2016,CA,.6062875277613013,943,.9506989511871347,547,,,-.003757236861372,257,.3953997816448535,81,-.0039120764704895,166,.7128068045545913,777
641280,Walnut Valley Unified,rla,4,2017,CA,.6683332331365083,964,.9011476717915343,617,,,.1885568709455302,232,.3308720701317964,58,.2035859043439761,149,.7368971116800314,815
641280,Walnut Valley Unified,rla,4,2018,CA,.6706544551262011,911,1.034181553625417,559,,,.0106355298849212,227,.3610172739664423,62,.3474701459598692,272,.8058712034352709,639
641280,Walnut Valley Unified,rla,4,2019,CA,.679240561000466,872,.9417751348795022,580,,,.1605983006159361,193,.461513583653369,47,.3791582637439405,206,.7594758560360096,666
641280,Walnut Valley Unified,rla,5,2009,CA,.3839474462810409,968,,,,,,,,,-.1466185564316678,116,.4551080894250445,852
641280,Walnut Valley Unified,rla,5,2010,CA,.4822710351733804,974,,,,,,,,,-.0010756093200484,155,.582654999179575,819
641280,Walnut Valley Unified,rla,5,2011,CA,.608246649667562,1036,,,,,,,,,.2129674605587841,175,.6594648657332717,861
641280,Walnut Valley Unified,rla,5,2012,CA,.5237236564855141,1027,.7615058592048057,668,-.1821138408887393,33,.0783282497810218,217,.2407317551339138,106,.1895782763733687,161,.5809300544352815,866
641280,Walnut Valley Unified,rla,5,2013,CA,.5731034984680115,967,.9279590344217865,618,-.038522709461348,27,-.0003836470826341,205,.289444035775333,95,.1146444627261471,194,.698974702881984,773
641280,Walnut Valley Unified,rla,5,2015,CA,.5812397116375659,891,.8561736021462404,553,,,.0509820694524146,213,.3357959135526151,77,.0023193773545289,149,.6919871915199716,742
641280,Walnut Valley Unified,rla,5,2016,CA,.6337172263969456,923,.8876255327630314,583,-.0190771235470627,20,.0537196582114821,229,.472681228017414,62,.0788344261555512,155,.747901898130671,768
641280,Walnut Valley Unified,rla,5,2017,CA,.5428642295395658,985,.8333852982881351,579,,,.0045929192944421,263,.345913060724934,79,-.0179174678928468,184,.6748757499951393,801
641280,Walnut Valley Unified,rla,5,2018,CA,.603405237800265,1004,.8329644332331503,652,,,.035375275928252,238,.3637728138189545,58,.3228364194153912,261,.6974876567123027,743
641280,Walnut Valley Unified,rla,5,2019,CA,.7332015347713504,971,1.056002539758199,618,,,.1165644974543088,236,.4853051826487965,63,.4334174540375937,263,.8394279591768264,708
901260,East Hartford School District,rla,3,2009,CT,-.4071558235444934,505,-.0743659034145127,32,-.4219608898864053,186,-.5755665516592708,186,-.1447875781436126,101,-.5548431394715684,336,-.1322983930158085,169
901260,East Hartford School District,rla,3,2010,CT,-.4722007557746132,561,-.050404364376613,40,-.5390688639332012,210,-.6159482635580884,214,-.1757156415739939,95,-.5807100499434169,362,-.243287996505884,199
901260,East Hartford School District,rla,3,2011,CT,-.5236573349450742,494,-.1253804537552235,37,-.6689341425631268,177,-.5060767132377664,66,-.4897427871840012,209,-.6086898673284747,345,-.303224283519553,149
901260,East Hartford School District,rla,3,2012,CT,-.3035693821884429,547,.265969431075057,27,-.4225918720919979,193,-.4098848358191804,236,.0728922763245263,88,-.4628026847486308,388,.0904146806620183,159
901260,East Hartford School District,rla,3,2013,CT,-.301206887494641,500,,,-.3519542580807819,168,-.4673363007731869,204,.0559769859593269,98,-.4225131252893766,351,-.0198923512199114,149
901260,East Hartford School District,rla,3,2015,CT,-.3960684520480534,505,-.0443503875069426,25,-.3954318500504865,173,-.5394719329704716,224,.0021902153438026,79,-.4634781495299012,372,-.1456067365269914,133
901260,East Hartford School District,rla,3,2016,CT,-.3287068589472173,505,,,-.3840386348712844,169,-.4805275018982843,240,.2202377090114978,73,-.4112094553563153,331,-.1539478454681183,174
901260,East Hartford School District,rla,3,2017,CT,-.3296753652723526,561,.2584372165788242,26,-.2888622754535287,180,-.544798419863963,264,.0291182480299052,86,-.522192888718583,311,-.1258393705548719,250
901260,East Hartford School District,rla,3,2018,CT,-.2864492050510775,499,,,-.1973991932591515,154,-.4439958111045606,249,.0577155840574011,77,-.3945945242451736,363,.005738238810833,136
901260,East Hartford School District,rla,3,2019,CT,-.3728276985172099,428,,,-.2652008958618808,115,,,.104296436845355,47,-.5121418206541578,297,,
901260,East Hartford School District,rla,4,2009,CT,-.3545990011066107,537,.0925487191526971,30,-.2989726178789476,202,-.5810621354434362,218,-.0126279424658527,86,-.4509307446203041,363,-.1251168292654911,174
901260,East Hartford School District,rla,4,2010,CT,-.5049917548536473,526,-.1067313148089478,30,-.5830793368778235,203,-.6782843986266465,188,-.1602689676067462,104,-.6463902877974093,367,-.1019337338849727,159
